217,Stacy Garner,Mathematics,2024-Spring,3,27,24,10,41,61,4.59,1,36100
217,Stacy Garner,Mathematics,2024-Fall,3,11,12,10,29,33,4.48,1,23300
218,Hannah Calhoun,History,2023-Fall,1,42,8,17,166,67,4.66,1,39300
218,Hannah Calhoun,History,2024-Spring,1,15,23,20,190,58,4.87,1,32700
218,Hannah Calhoun,History,2024-Fall,3,17,26,7,131,50,3.32,0,21000
219,Jenna Byrd,History,2023-Fall,3,25,28,13,182,66,4.91,1,37600
219,Jenna Byrd,History,2024-Spring,2,13,10,8,74,31,3.71,0,12900
219,Jenna Byrd,History,2024-Fall,2,44,11,11,169,66,4.33,1,39700
220,Kyle Blevins,History,2023-Fall,2,17,7,14,68,38,4.42,1,25500
220,Kyle Blevins,History,2024-Spring,4,38,19,16,139,73,3.8,0,31400
220,Kyle Blevins,History,2024-Fall,2,29,29,20,159,78,4.26,1,42100
221,Deborah Rivas,Mathematics,2023-Fall,1,48,21,7,117,76,4.97,1,44500
221,Deborah Rivas,Mathematics,2024-Spring,4,14,27,18,111,59,4.46,1,33200
221,Deborah Rivas,Mathematics,2024-Fall,2,10,15,5,140,30,4.19,0,12500
222,Sheila Hudson,Computer Science,2023-Fall,1,26,27,5,137,58,4.75,1,35300
222,Sheila Hudson,Computer Science,2024-Spring,4,57,15,10,39,82,3.6,0,37500
222,Sheila Hudson,Computer Science,2024-Fall,3,43,9,16,84,68,4.97,1,39900
223,Joseph Hernandez,Economics,2023-Fall,3,26,18,20,100,64,3.56,0,26200
223,Joseph Hernandez,Economics,2024-Spring,4,44,28,11,78,83,3.49,0,36500
223,Joseph Hernandez,Economics,2024-Fall,1,23,6,9,171,38,3.52,0,16600
224,Savannah Thornton,Physics,2023-Fall,1,56,29,8,161,93,4.85,1,52000
224,Savannah Thornton,Physics,2024-Spring,2,55,27,19,140,101,4.07,0,44000
224,Savannah Thornton,Physics,2024-Fall,2,31,20,12,33,63,4.93,1,37100
225,Traci Smith,Mathematics,2023-Fall,3,38,7,10,167,55,4.31,1,34800
225,Traci Smith,Mathematics,2024-Spring,4,43,26,5,60,74,4.52,1,43400
225,Traci Smith,Mathematics,2024-Fall,2,42,23,7,74,72,4.18,0,32300
226,Kelly Williams,Physics,2023-Fall,2,31,24,16,194,71,3.27,0,29900
226,Kelly Williams,Physics,2024-Spring,1,20,8,9,110,37,4.12,0,15900
226,Kelly Williams,Physics,2024-Fall,2,19,11,20,130,50,3.52,0,19900
227,Joseph Johnson,History,2023-Fall,3,27,26,14,194,67,3.6,0,28100
227,Joseph Johnson,History,2024-Spring,3,56,29,9,195,94,3.07,0,42300
227,Joseph Johnson,History,2024-Fall,4,24,14,15,157,53,4.23,1,32100
228,Ronald Roberts MD,Mathematics,2023-Fall,1,46,23,20,100,89,4.77,1,48200
228,Ronald Roberts MD,Mathematics,2024-Spring,1,52,5,8,101,65,3.17,0,30400
228,Ronald Roberts MD,Mathematics,2024-Fall,1,42,17,11,64,70,3.52,0,31100
229,Michelle Bryan,Computer Science,2023-Fall,4,10,30,12,87,52,3.18,0,20600
229,Michelle Bryan,Computer Science,2024-Spring,4,44,27,18,138,89,4.13,0,38200
229,Michelle Bryan,Computer Science,2024-Fall,2,25,20,16,153,61,4.34,1,35300
230,Christopher Guerrero,Mathematics,2023-Fall,1,10,12,14,43,36,4.75,1,24000
230,Christopher Guerrero,Mathematics,2024-Spring,2,24,25,18,163,67,3.84,0,27400
230,Christopher Guerrero,Mathematics,2024-Fall,3,42,22,20,73,84,4.51,1,45800
231,Zachary Robinson,Mathematics,2023-Fall,4,27,26,12,95,65,4.6,1,37500
231,Zachary Robinson,Mathematics,2024-Spring,1,30,25,16,62,71,4.42,1,39800
231,Zachary Robinson,Mathematics,2024-Fall,2,54,5,7,99,66,3.89,0,31100
232,Lisa Martinez,History,2023-Fall,1,10,15,18,112,43,3.4,0,16400
232,Lisa Martinez,History,2024-Spring,4,39,6,16,86,61,4.61,1,36700
232,Lisa Martinez,History,2024-Fall,1,52,8,5,115,65,3.68,0,30700
233,Emily Sullivan,Computer Science,2023-Fall,3,42,26,17,156,85,4.68,1,46500
233,Emily Sullivan,Computer Science,2024-Spring,3,43,5,11,139,59,3.38,0,26800
233,Emily Sullivan,Computer Science,2024-Fall,3,40,25,13,40,78,4.5,1,43900
234,Eric Jackson,Economics,2023-Fall,2,58,30,13,133,101,3.93,0,44900
234,Eric Jackson,Economics,2024-Spring,1,34,27,5,33,66,3.02,0,29300
234,Eric Jackson,Economics,2024-Fall,4,41,19,12,86,72,4.79,1,41700
235,Ryan Kelly,Computer Science,2023-Fall,2,33,23,14,112,70,3.63,0,29900
235,Ryan Kelly,Computer Science,2024-Spring,4,15,29,18,74,62,3.88,0,24500
235,Ryan Kelly,Computer Science,2024-Fall,2,15,18,19,176,52,3.2,0,20400
236,David Graham,Physics,2023-Fall,4,11,9,9,23,29,4.8,1,21800
236,David Graham,Physics,2024-Spring,4,21,30,14,78,65,3.46,0,26700
236,David Graham,Physics,2024-Fall,2,47,14,14,133,75,4.92,1,43300
237,Nicole Contreras,Physics,2023-Fall,4,56,24,15,39,95,3.48,0,42100
237,Nicole Contreras,Physics,2024-Spring,3,22,18,5,27,45,3.48,0,19700
237,Nicole Contreras,Physics,2024-Fall,2,58,27,12,71,97,4.59,1,53400
238,Lisa Brown,Computer Science,2023-Fall,2,42,10,15,98,67,4.36,1,39500
238,Lisa Brown,Computer Science,2024-Spring,3,11,19,20,194,50,3.58,0,19100
238,Lisa Brown,Computer Science,2024-Fall,3,37,17,13,75,67,3.35,0,29200
239,Cynthia Herrera,Economics,2023-Fall,3,10,19,5,103,34,4.77,1,24100
239,Cynthia Herrera,Economics,2024-Spring,2,46,20,10,189,76,3.02,0,34000
239,Cynthia Herrera,Economics,2024-Fall,1,38,30,6,101,74,3.39,0,32800
240,Thomas Williams,Mathematics,2023-Fall,1,19,10,14,42,43,4.09,0,17700
240,Thomas Williams,Mathematics,2024-Spring,3,55,16,7,31,78,3.6,0,36000
240,Thomas Williams,Mathematics,2024-Fall,2,36,15,5,90,56,3.12,0,25500
241,Emily Thomas,History,2023-Fall,1,27,19,15,42,61,4.91,1,35600
241,Emily Thomas,History,2024-Spring,3,39,16,9,107,64,4.37,1,38600
241,Emily Thomas,History,2024-Fall,2,60,18,15,72,93,4.09,0,41700
242,Denise Grimes,Mathematics,2023-Fall,1,46,28,13,24,87,4.1,0,38100
242,Denise Grimes,Mathematics,2024-Spring,1,13,25,5,38,43,4.21,1,28000
242,Denise Grimes,Mathematics,2024-Fall,1,34,12,20,119,66,4.37,1,37800
243,Brandon Davis,Computer Science,2023-Fall,1,48,9,8,159,65,4.05,0,30000
243,Brandon Davis,Computer Science,2024-Spring,1,23,24,13,150,60,3.53,0,25000
243,Brandon Davis,Computer Science,2024-Fall,1,18,7,5,162,30,4.82,1,23300
244,Adrian Krueger,Mathematics,2023-Fall,3,24,25,13,124,62,4.46,1,35900
244,Adrian Krueger,Mathematics,2024-Spring,1,42,27,7,140,76,4.06,0,33900
244,Adrian Krueger,Mathematics,2024-Fall,2,19,22,20,72,61,4.95,1,34300
245,Jacob Stewart,Computer Science,2023-Fall,4,37,9,10,119,56,3.94,0,25100
245,Jacob Stewart,Computer Science,2024-Spring,1,19,28,14,43,61,5.0,1,34900
245,Jacob Stewart,Computer Science,2024-Fall,3,33,5,6,34,44,4.56,1,30300
246,Lisa Anderson,Economics,2023-Fall,2,25,5,8,101,38,3.52,0,16900
246,Lisa Anderson,Economics,2024-Spring,1,20,18,19,94,57,4.62,1,32900
246,Lisa Anderson,Economics,2024-Fall,4,57,14,5,57,76,4.27,1,45600
247,William Perez,Economics,2023-Fall,2,54,25,13,32,92,4.68,1,50900
247,William Perez,Economics,2024-Spring,3,54,11,11,24,76,4.15,0,34700
247,William Perez,Economics,2024-Fall,2,59,25,19,167,103,4.91,1,55200
248,Elizabeth Robertson,Mathematics,2023-Fall,1,24,12,7,170,43,3.75,0,18900
248,Elizabeth Robertson,Mathematics,2024-Spring,2,51,8,5,48,64,4.48,1,40200
248,Elizabeth Robertson,Mathematics,2024-Fall,2,51,8,14,156,73,4.67,1,42900
249,Jennifer Jackson,Economics,2023-Fall,1,37,6,8,41,51,3.81,0,23300
249,Jennifer Jackson,Economics,2024-Spring,4,56,29,17,133,102,3.57,0,44700
249,Jennifer Jackson,Economics,2024-Fall,1,59,16,9,176,84,4.92,1,48600
250,Barbara Conway,History,2023-Fall,4,44,16,18,133,78,3.32,0,33800
250,Barbara Conway,History,2024-Spring,2,27,6,9,126,42,4.51,1,28600
250,Barbara Conway,History,2024-Fall,2,11,18,14,135,43,3.83,0,16900
251,Mackenzie Harrington,Computer Science,2023-Fall,4,28,27,17,50,72,3.74,0,29900
251,Mackenzie Harrington,Computer Science,2024-Spring,1,37,8,12,162,57,4.96,1,35300
251,Mackenzie Harrington,Computer Science,2024-Fall,1,14,12,11,72,37,3.29,0,15100
252,Leslie Perez,Physics,2023-Fall,2,28,22,6,127,56,3.2,0,24600
252,Leslie Perez,Physics,2024-Spring,3,48,22,9,27,79,3.36,0,35500
252,Leslie Perez,Physics,2024-Fall,1,57,9,16,110,82,3.28,0,36900
253,Hector Rojas,History,2023-Fall,3,31,25,9,99,65,3.15,0,28200
253,Hector Rojas,History,2024-Spring,3,59,17,14,138,90,3.68,0,40500
253,Hector Rojas,History,2024-Fall,4,59,22,9,170,90,4.38,1,51000
254,Charles Freeman,History,2023-Fall,2,38,28,9,63,75,4.38,1,42900
254,Charles Freeman,History,2024-Spring,1,26,6,12,162,44,3.5,0,19000
254,Charles Freeman,History,2024-Fall,3,20,29,20,110,69,4.76,1,37600
255,Jo Anderson,Physics,2023-Fall,2,22,10,15,91,47,3.79,0,19500
255,Jo Anderson,Physics,2024-Spring,1,22,11,8,24,41,3.87,0,17800
255,Jo Anderson,Physics,2024-Fall,1,57,14,17,83,88,3.58,0,39200
256,Tara Brooks,Computer Science,2023-Fall,3,53,15,7,154,75,3.03,0,34600
256,Tara Brooks,Computer Science,2024-Spring,1,44,27,13,119,84,4.56,1,46700
256,Tara Brooks,Computer Science,2024-Fall,4,34,30,14,186,78,4.82,1,43200
257,Anthony Nelson,Economics,2023-Fall,2,24,6,10,125,40,4.05,0,17400
257,Anthony Nelson,Economics,2024-Spring,4,26,19,11,99,56,4.41,1,33900
257,Anthony Nelson,Economics,2024-Fall,2,34,7,6,90,47,4.4,1,31600
258,Emily Barnes,Mathematics,2023-Fall,1,46,18,6,157,70,3.05,0,32000
258,Emily Barnes,Mathematics,2024-Spring,4,60,28,6,94,94,3.1,0,43000
258,Emily Barnes,Mathematics,2024-Fall,2,19,5,9,53,33,4.03,0,14200
259,Danielle Shaffer,Computer Science,2023-Fall,3,24,19,16,37,59,3.92,0,24400
259,Danielle Shaffer,Computer Science,2024-Spring,4,17,9,19,111,45,3.75,0,17800
259,Danielle Shaffer,Computer Science,2024-Fall,2,47,19,10,168,76,3.38,0,34100
260,Daniel Parker,Computer Science,2023-Fall,1,26,16,16,25,58,4.99,1,34200
260,Daniel Parker,Computer Science,2024-Spring,3,47,29,8,140,84,3.65,0,37500
260,Daniel Parker,Computer Science,2024-Fall,2,12,25,5,176,42,3.54,0,17500
261,Caroline Morris,Physics,2023-Fall,3,58,19,6,71,83,3.75,0,38400
261,Caroline Morris,Physics,2024-Spring,2,39,6,5,123,50,3.16,0,23400
261,Caroline Morris,Physics,2024-Fall,1,29,20,20,109,69,3.81,0,28500
262,Marcus Myers,Computer Science,2023-Fall,2,20,30,15,118,65,3.19,0,26500
262,Marcus Myers,Computer Science,2024-Spring,4,59,7,12,72,78,4.17,0,35900
262,Marcus Myers,Computer Science,2024-Fall,1,38,26,12,39,76,3.26,0,33000
263,Theresa Ortiz,Economics,2023-Fall,4,22,6,14,160,42,4.18,0,17600
263,Theresa Ortiz,Economics,2024-Spring,1,51,27,16,145,94,4.02,0,41100
263,Theresa Ortiz,Economics,2024-Fall,1,46,20,15,153,81,4.2,0,35500
264,Tiffany Wright,Physics,2023-Fall,3,35,15,9,181,59,4.48,1,36200
264,Tiffany Wright,Physics,2024-Spring,3,16,28,18,136,62,3.99,0,24600
264,Tiffany Wright,Physics,2024-Fall,4,16,6,19,20,41,4.57,1,26100
265,Renee Brewer,Economics,2023-Fall,1,47,11,9,68,67,3.81,0,30600
265,Renee Brewer,Economics,2024-Spring,3,20,24,17,49,61,4.96,1,34700
265,Renee Brewer,Economics,2024-Fall,3,14,21,6,84,41,3.37,0,17200
266,Christine Lawson,Computer Science,2023-Fall,2,40,16,15,82,71,3.34,0,30900
266,Christine Lawson,Computer Science,2024-Spring,1,22,26,14,111,62,4.16,0,25600
266,Christine Lawson,Computer Science,2024-Fall,2,28,5,13,108,46,4.53,1,29900
267,Donald Brooks,Economics,2023-Fall,2,13,8,14,67,35,3.73,0,13900
267,Donald Brooks,Economics,2024-Spring,3,28,28,15,39,71,4.26,1,39700
267,Donald Brooks,Economics,2024-Fall,1,54,19,14,56,87,3.95,0,38800
268,Nancy Wolfe,Computer Science,2023-Fall,1,27,7,13,182,47,4.68,1,30200
268,Nancy Wolfe,Computer Science,2024-Spring,3,17,25,7,31,49,3.3,0,20600
268,Nancy Wolfe,Computer Science,2024-Fall,3,39,10,8,101,57,3.29,0,25900
269,Richard Thomas,Economics,2023-Fall,3,24,7,7,71,38,4.48,1,26900
269,Richard Thomas,Economics,2024-Spring,4,15,27,7,134,49,4.7,1,30400
269,Richard Thomas,Economics,2024-Fall,3,20,17,6,125,43,4.21,1,28600
270,Robert Lewis,Economics,2023-Fall,1,17,30,6,53,53,4.05,0,22300
270,Robert Lewis,Economics,2024-Spring,1,53,6,7,72,66,4.41,1,41000
270,Robert Lewis,Economics,2024-Fall,2,31,5,20,153,56,3.92,0,23500
271,Andrea Li,Economics,2023-Fall,2,10,19,8,137,37,4.18,0,15000
271,Andrea Li,Economics,2024-Spring,1,53,19,18,44,90,4.69,1,49500
271,Andrea Li,Economics,2024-Fall,1,29,15,16,86,60,4.91,1,35300
272,Charles Richardson,Computer Science,2023-Fall,1,21,20,13,63,54,4.34,1,32400
272,Charles Richardson,Computer Science,2024-Spring,4,60,23,9,156,92,4.26,1,51900
272,Charles Richardson,Computer Science,2024-Fall,1,23,12,19,102,54,3.84,0,22000
273,Christopher Porter,Computer Science,2023-Fall,1,22,22,17,107,61,4.49,1,34900
273,Christopher Porter,Computer Science,2024-Spring,1,13,23,18,63,54,4.43,1,31100
273,Christopher Porter,Computer Science,2024-Fall,2,45,9,8,147,62,3.9,0,28500
274,Michael Jackson,Mathematics,2023-Fall,2,44,20,18,100,82,4.91,1,45400
274,Michael Jackson,Mathematics,2024-Spring,3,47,16,5,165,68,4.67,1,41400
274,Michael Jackson,Mathematics,2024-Fall,2,31,18,20,165,69,3.72,0,28700
275,Kathy Wright,History,2023-Fall,2,53,26,17,191,96,4.05,0,42000
275,Kathy Wright,History,2024-Spring,2,43,10,7,91,60,3.7,0,27600
275,Kathy Wright,History,2024-Fall,2,34,18,20,163,72,3.38,0,30200
276,Ronald Cox,History,2023-Fall,2,57,25,14,103,96,3.52,0,42700
276,Ronald Cox,History,2024-Spring,2,37,20,18,170,75,3.02,0,31900
276,Ronald Cox,History,2024-Fall,4,12,23,18,179,53,3.06,0,20600
277,Nichole Reynolds,Computer Science,2023-Fall,1,18,6,14,74,38,4.47,1,25600
277,Nichole Reynolds,Computer Science,2024-Spring,2,58,16,20,133,94,4.55,1,51400
277,Nichole Reynolds,Computer Science,2024-Fall,3,52,21,19,73,92,4.64,1,50100
278,Eric Cobb,Computer Science,2023-Fall,4,36,24,6,53,66,4.33,1,39400
278,Eric Cobb,Computer Science,2024-Spring,3,33,28,9,94,70,3.64,0,30400
278,Eric Cobb,Computer Science,2024-Fall,4,23,8,12,107,43,4.88,1,28300
279,Diana Campbell,Mathematics,2023-Fall,4,24,17,13,47,54,3.57,0,22700
279,Diana Campbell,Mathematics,2024-Spring,3,20,27,9,141,56,3.25,0,23500
279,Diana Campbell,Mathematics,2024-Fall,4,29,29,18,110,76,4.61,1,41500
280,Shelly Smith,Computer Science,2023-Fall,2,34,10,10,122,54,3.02,0,24000
280,Shelly Smith,Computer Science,2024-Spring,2,37,23,14,37,74,4.94,1,41900
280,Shelly Smith,Computer Science,2024-Fall,4,51,14,19,24,84,3.14,0,36800
281,William Gonzalez,Computer Science,2023-Fall,2,40,17,10,60,67,4.9,1,39800
281,William Gonzalez,Computer Science,2024-Spring,4,19,15,20,33,54,4.26,1,31500
281,William Gonzalez,Computer Science,2024-Fall,3,40,14,20,62,74,3.61,0,31600
282,James Adams,Economics,2023-Fall,4,57,5,12,53,74,3.83,0,34100
282,James Adams,Economics,2024-Spring,2,44,28,6,41,78,3.64,0,35000
282,James Adams,Economics,2024-Fall,1,48,24,5,86,77,4.49,1,45100
283,Chad English,History,2023-Fall,3,46,13,10,158,69,4.55,1,41200
283,Chad English,History,2024-Spring,3,52,21,15,51,88,4.06,0,38900
283,Chad English,History,2024-Fall,2,46,19,6,106,71,3.26,0,32400
284,Ryan Johns,History,2023-Fall,2,37,12,17,187,66,4.23,1,38400
284,Ryan Johns,History,2024-Spring,1,50,17,19,52,86,4.81,1,47500
284,Ryan Johns,History,2024-Fall,1,58,17,10,181,85,3.43,0,38800
285,Kent Patterson,Computer Science,2023-Fall,1,16,24,15,188,55,4.22,1,32100
285,Kent Patterson,Computer Science,2024-Spring,4,19,27,11,148,57,4.19,0,23600
285,Kent Patterson,Computer Science,2024-Fall,4,55,29,11,175,95,4.46,1,52400
286,Jack Brooks,Mathematics,2023-Fall,3,21,29,19,143,69,4.07,0,27800
286,Jack Brooks,Mathematics,2024-Spring,4,30,22,17,165,69,4.49,1,38900
286,Jack Brooks,Mathematics,2024-Fall,2,26,16,13,59,55,3.86,0,23300
287,Anna Morris,Economics,2023-Fall,4,14,27,5,61,46,3.32,0,19300
287,Anna Morris,Economics,2024-Spring,1,59,7,8,50,74,4.31,1,44700
287,Anna Morris,Economics,2024-Fall,2,55,10,18,66,83,4.86,1,46900
288,Brad Blevins,Physics,2023-Fall,3,30,17,14,118,61,4.89,1,36000
288,Brad Blevins,Physics,2024-Spring,2,29,27,9,165,65,4.06,0,28000
288,Brad Blevins,Physics,2024-Fall,2,60,25,6,41,91,4.95,1,51800
289,Eric Gutierrez,History,2023-Fall,2,23,12,11,164,46,3.44,0,19600
289,Eric Gutierrez,History,2024-Spring,1,47,30,16,39,93,4.94,1,50300
289,Eric Gutierrez,History,2024-Fall,4,11,19,11,36,41,4.35,1,26400
290,Marie Jennings,Mathematics,2023-Fall,2,12,18,9,150,39,3.79,0,15900
290,Marie Jennings,Mathematics,2024-Spring,2,18,20,13,193,51,3.23,0,20900
290,Marie Jennings,Mathematics,2024-Fall,3,47,14,16,76,77,4.99,1,43900
291,Diane Klein,Economics,2023-Fall,2,23,20,18,193,61,4.15,0,24900
291,Diane Klein,Economics,2024-Spring,4,12,15,18,120,45,3.4,0,17400
291,Diane Klein,Economics,2024-Fall,2,15,21,10,20,46,3.55,0,18900
292,Kaitlyn Jones,Physics,2023-Fall,3,32,23,7,153,62,3.47,0,27300
292,Kaitlyn Jones,Physics,2024-Spring,1,47,29,10,113,86,4.42,1,48100
292,Kaitlyn Jones,Physics,2024-Fall,4,20,21,6,55,47,4.7,1,30200
293,Alexander Vasquez,Economics,2023-Fall,3,44,19,16,168,79,4.2,0,34400
293,Alexander Vasquez,Economics,2024-Spring,1,54,15,8,112,77,3.22,0,35400
293,Alexander Vasquez,Economics,2024-Fall,4,21,13,10,72,44,4.74,1,28700
294,Amy Ray,History,2023-Fall,1,13,15,11,112,39,3.78,0,15800
294,Amy Ray,History,2024-Spring,2,32,11,18,52,61,3.04,0,25800
294,Amy Ray,History,2024-Fall,2,13,11,6,70,30,3.22,0,12700
295,Deanna Stone,Computer Science,2023-Fall,3,16,17,12,87,45,3.81,0,18400
295,Deanna Stone,Computer Science,2024-Spring,4,46,13,13,105,72,3.75,0,32100
295,Deanna Stone,Computer Science,2024-Fall,2,36,24,14,73,74,3.34,0,31800
296,Ashley Williams,History,2023-Fall,1,28,28,5,124,61,3.07,0,26700
296,Ashley Williams,History,2024-Spring,2,49,20,19,155,88,4.08,0,38200
296,Ashley Williams,History,2024-Fall,1,41,17,7,61,65,3.33,0,29400
297,Amber Peterson,Computer Science,2023-Fall,2,20,14,17,48,51,3.34,0,20700
297,Amber Peterson,Computer Science,2024-Spring,3,29,26,13,150,68,4.32,1,38800
297,Amber Peterson,Computer Science,2024-Fall,4,10,21,17,170,48,4.58,1,28500
298,Joseph Foster,Physics,2023-Fall,2,13,11,16,95,40,4.87,1,25700
298,Joseph Foster,Physics,2024-Spring,1,44,22,17,167,83,4.65,1,45900
298,Joseph Foster,Physics,2024-Fall,3,40,14,10,135,64,3.02,0,28600
299,Robert Lucas,Physics,2023-Fall,1,33,9,17,194,59,3.84,0,25200
299,Robert Lucas,Physics,2024-Spring,3,29,12,11,62,52,3.11,0,22600
299,Robert Lucas,Physics,2024-Fall,1,21,9,10,97,40,3.66,0,17100
300,Jonathan Mcbride,Mathematics,2023-Fall,1,20,29,12,84,61,3.25,0,25200
300,Jonathan Mcbride,Mathematics,2024-Spring,4,30,5,9,89,44,3.3,0,19700
300,Jonathan Mcbride,Mathematics,2024-Fall,2,21,10,5,93,36,4.6,1,26000
301,Arthur Carlson,Mathematics,2023-Fall,3,17,27,14,154,58,3.69,0,23500
301,Arthur Carlson,Mathematics,2024-Spring,4,49,26,7,76,82,4.16,0,37000
301,Arthur Carlson,Mathematics,2024-Fall,4,31,23,18,195,72,3.01,0,30100
302,Janet Ruiz,Physics,2023-Fall,4,34,12,10,53,56,3.68,0,24800
302,Janet Ruiz,Physics,2024-Spring,3,55,18,9,29,82,4.87,1,47400
302,Janet Ruiz,Physics,2024-Fall,4,57,28,8,170,93,3.73,0,42100
303,Douglas Hopkins,Economics,2023-Fall,1,20,12,5,118,37,3.73,0,16300
303,Douglas Hopkins,Economics,2024-Spring,4,56,28,14,53,98,4.19,0,43400
303,Douglas Hopkins,Economics,2024-Fall,4,13,29,10,177,52,3.32,0,21100
304,Cynthia Sparks,Computer Science,2023-Fall,3,37,25,15,123,77,3.5,0,33000
304,Cynthia Sparks,Computer Science,2024-Spring,1,58,24,6,45,88,3.95,0,40400
304,Cynthia Sparks,Computer Science,2024-Fall,4,47,9,11,130,67,4.91,1,40400
305,Taylor Jackson,Mathematics,2023-Fall,3,19,16,11,189,46,3.48,0,19200
305,Taylor Jackson,Mathematics,2024-Spring,2,49,27,7,101,83,3.08,0,37400
305,Taylor Jackson,Mathematics,2024-Fall,1,28,28,19,178,75,3.59,0,30900
306,Mary Carlson,History,2023-Fall,2,34,25,6,165,65,4.87,1,38800
306,Mary Carlson,History,2024-Spring,3,25,24,8,177,57,4.84,1,34500
306,Mary Carlson,History,2024-Fall,4,60,10,15,24,85,4.09,0,38500
307,Michael Walsh,Physics,2023-Fall,3,46,23,8,28,77,3.04,0,34600
307,Michael Walsh,Physics,2024-Spring,4,27,14,14,78,55,3.62,0,23300
307,Michael Walsh,Physics,2024-Fall,3,10,30,17,177,57,3.26,0,22100
308,Jean Simmons,Economics,2023-Fall,2,60,9,17,93,86,3.14,0,38700
308,Jean Simmons,Economics,2024-Spring,1,58,10,15,27,83,4.35,1,47500
308,Jean Simmons,Economics,2024-Fall,4,50,16,20,180,86,4.71,1,47400
309,William Shaw,Computer Science,2023-Fall,4,47,20,8,153,75,4.23,1,43900
309,William Shaw,Computer Science,2024-Spring,1,39,9,8,137,56,4.37,1,35500
309,William Shaw,Computer Science,2024-Fall,3,12,7,18,44,37,3.37,0,14200
310,Eric Oliver,Physics,2023-Fall,2,17,30,14,161,61,3.37,0,24700
310,Eric Oliver,Physics,2024-Spring,2,41,10,17,193,68,4.08,0,29600
310,Eric Oliver,Physics,2024-Fall,3,32,26,6,84,64,3.76,0,28200
311,Joseph Jones,Physics,2023-Fall,1,10,20,18,199,48,4.57,1,28400
311,Joseph Jones,Physics,2024-Spring,4,21,23,20,98,64,3.99,0,25700
311,Joseph Jones,Physics,2024-Fall,2,33,24,10,196,67,4.95,1,39100
312,James Faulkner,Mathematics,2023-Fall,4,15,25,20,178,60,4.8,1,33500
312,James Faulkner,Mathematics,2024-Spring,3,30,24,18,177,72,3.5,0,30000
312,James Faulkner,Mathematics,2024-Fall,4,34,7,16,157,57,3.91,0,24600
313,Laura Kennedy,History,2023-Fall,2,33,7,13,144,53,4.63,1,33200
313,Laura Kennedy,History,2024-Spring,4,28,28,10,50,66,4.29,1,38200
313,Laura Kennedy,History,2024-Fall,3,27,21,20,76,68,3.77,0,27900
314,Lisa Anderson,Economics,2023-Fall,2,55,23,19,35,97,4.16,0,42400
314,Lisa Anderson,Economics,2024-Spring,2,29,8,8,140,45,3.34,0,20100
314,Lisa Anderson,Economics,2024-Fall,3,56,24,11,87,91,3.72,0,40900
315,Keith Avila,Mathematics,2023-Fall,2,26,20,5,68,51,3.26,0,22500
315,Keith Avila,Mathematics,2024-Spring,1,12,12,6,118,30,3.55,0,12600
315,Keith Avila,Mathematics,2024-Fall,3,49,23,17,86,89,3.57,0,38800
316,Thomas Gibbs,Mathematics,2023-Fall,4,46,18,5,112,69,4.19,0,31700
316,Thomas Gibbs,Mathematics,2024-Spring,1,19,18,15,108,52,3.96,0,21200
316,Thomas Gibbs,Mathematics,2024-Fall,2,14,23,18,137,55,4.07,0,21600
317,Danielle Allen,Economics,2023-Fall,2,35,9,20,172,64,3.05,0,27100
317,Danielle Allen,Economics,2024-Spring,4,13,26,9,149,48,3.54,0,19600
317,Danielle Allen,Economics,2024-Fall,2,10,9,17,123,36,3.13,0,13700
318,Maria Douglas,Physics,2023-Fall,2,52,18,20,26,90,3.58,0,39200
318,Maria Douglas,Physics,2024-Spring,4,60,5,16,188,81,4.86,1,46800
318,Maria Douglas,Physics,2024-Fall,3,49,9,8,74,66,3.77,0,30500
319,Patrick Long,Mathematics,2023-Fall,1,32,13,6,73,51,3.19,0,23000
319,Patrick Long,Mathematics,2024-Spring,3,40,19,10,144,69,3.45,0,30600
319,Patrick Long,Mathematics,2024-Fall,4,12,22,19,72,53,3.01,0,20500
320,Hannah Perry,Physics,2023-Fall,3,56,29,19,75,104,3.32,0,45300
320,Hannah Perry,Physics,2024-Spring,2,21,5,13,164,39,4.76,1,26400
320,Hannah Perry,Physics,2024-Fall,3,18,25,17,83,60,4.42,1,34100
321,David Burke,Physics,2023-Fall,2,11,17,19,44,47,4.25,1,28000
321,David Burke,Physics,2024-Spring,2,37,7,8,121,52,4.01,0,23700
321,David Burke,Physics,2024-Fall,2,49,27,8,107,84,4.6,1,47700
322,Robin Larson,Mathematics,2023-Fall,1,32,21,7,147,60,4.84,1,36500
322,Robin Larson,Mathematics,2024-Spring,3,53,6,16,25,75,4.26,1,43700
322,Robin Larson,Mathematics,2024-Fall,3,20,26,9,176,55,3.55,0,23100
323,Christopher Flynn,History,2023-Fall,1,56,14,20,29,90,4.54,1,49600
323,Christopher Flynn,History,2024-Spring,3,40,16,14,51,70,3.41,0,30600
323,Christopher Flynn,History,2024-Fall,3,58,17,7,98,82,4.35,1,47900
324,Mark James,Mathematics,2023-Fall,3,58,27,17,137,102,4.83,1,54900
324,Mark James,Mathematics,2024-Spring,2,48,23,9,179,80,4.08,0,35900
324,Mark James,Mathematics,2024-Fall,3,40,10,10,160,60,3.11,0,27000
325,Michael Ramsey,Mathematics,2023-Fall,4,19,20,11,194,50,4.88,1,30800
325,Michael Ramsey,Mathematics,2024-Spring,2,33,24,20,83,77,3.06,0,32100
325,Michael Ramsey,Mathematics,2024-Fall,3,17,7,19,162,43,3.97,0,17000
